Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,lang_fasttext,lang_confidence
112342,0brFNoWWDo4EhKbOcFYFLc,Ceg,Trapanasyon,Tanrı,42,243060,True,0.833,0.625,10,-6.16,0,0.185,0.254,0.00256,0.0919,0.238,124.976,4,turkish,tr,0.9945421814918518
112343,1kZh2hBrCRobQWdfaNhCfZ,Saian,Dilimizi Biliyor,Al Sevgilim Kanser Ol Bununla,41,248688,False,0.742,0.652,11,-7.611,0,0.242,0.0743,1.22e-06,0.342,0.792,96.036,4,turkish,tr,0.8089238405227661
112344,6DR3yiy1fpW1892MznPkLr,Yüksek Sadakat,Renk Körü,Onlar Bizi Dinlerler,41,278726,False,0.594,0.793,5,-8.096,1,0.05,0.0509,0.000162,0.102,0.636,136.984,4,turkish,tr,0.9988173842430116
112345,0YBafQ4nOmk2KSbCzTtMJu,Zakkum,Bir Gece Yarası,İkimiz de Yorgunuz,41,236990,False,0.465,0.582,6,-5.885,0,0.0317,0.203,0.0,0.122,0.532,169.957,4,turkish,tr,0.9766594171524048
112346,1krEOcGboawg1tMfFCwXKJ,Hayko Cepkin,Destina (Yeni Türkü Zamansız),Destina - Yeni Türkü Zamansız,41,182843,False,0.311,0.641,9,-8.449,0,0.0357,0.0221,1.63e-06,0.121,0.0477,109.84,4,turkish,tr,0.9324759840965272
112348,1o7GNDGGssOGUEHqwUo9uk,Seyyal Taner,Son Verdim Kalbimin İşine,Son Verdim Kalbimin İşine,43,214973,False,0.631,0.555,1,-8.093,0,0.0442,0.696,0.0,0.426,0.778,127.958,4,turkish,tr,0.8399145007133484
112349,2pK07K26sYHQuH3NwL0Kgm,Linet,Yorum Farkı,Eylül Akşamı,42,276688,False,0.286,0.594,4,-4.231,0,0.0526,0.513,0.0,0.196,0.235,92.054,4,turkish,tr,1.000034213066101
112351,45rP37B0Fu5u7Me7ORJr8A,Hepsi,Hepsi İki,Olmaz Böyle Şey,42,213160,False,0.854,0.508,0,-5.125,1,0.0755,0.0388,0.0,0.199,0.756,110.013,4,turkish,tr,0.9789336323738098
112352,5h10bwQGHBYiMWbbVNOMqq,Stap,Size XXL,Bana Masal Anlatma,41,215412,True,0.896,0.79,9,-6.921,1,0.245,0.132,1.68e-05,0.151,0.825,130.021,4,turkish,tr,0.4623885452747345
112353,577q8gGSTryRxX1YHWSjWk,Birsen Tezer,Kadın,Kadın,40,341094,False,0.545,0.467,7,-8.641,0,0.0291,0.706,1.92e-06,0.112,0.251,88.178,4,turkish,tr,0.9361995458602904
112354,5tSEnjvsdrkzwcD9q0Lklf,Artz;Şehinşah;Ezhel,İşin Mutfağı,Ihtan (feat. Şehinşah & Ezhel),42,217730,True,0.863,0.59,0,-7.486,1,0.268,0.295,0.0,0.102,0.475,100.009,4,turkish,tr,0.3329640924930572
112358,2ZMBcQC69mT9rydz83SVPz,Asil Slang,Çıkmadın Aklımdan,Çıkmadın Aklımdan,41,170625,False,0.529,0.53,6,-7.71,0,0.149,0.443,0.00974,0.0739,0.11,99.939,4,turkish,tr,0.9950913786888124
112359,6YPCSiUNUJqxMIC8ppj7dV,Khontkar,Trap Kont 2.5,Hepsi Geçecek,41,194790,True,0.827,0.57,8,-7.595,1,0.0911,0.0943,0.0,0.123,0.167,138.016,4,turkish,tr,0.994404911994934
112360,35uSkg3jgO5Ut0uDHHGRhO,Ceza,Rapstar,Sabah Bastı Geceyi (Savaş Çocukları Part 2),43,154173,False,0.856,0.767,7,-6.848,1,0.339,0.262,0.000134,0.267,0.727,96.99,4,turkish,tr,0.984282910823822
112364,4JTJfU6tEmeMKwxgkRqy7V,No.1,Renkler (Sü),Renkler (Sü),42,190615,True,0.607,0.266,9,-14.241,0,0.0489,0.935,0.213,0.348,0.22,89.407,4,turkish,tr,0.752477765083313
112367,0MrRkPobZqa3PKwnmEqTRL,İkiye On Kala,Yaka Faça,Ben Bu Kafayla Napıcam,42,306000,False,0.498,0.338,1,-15.845,0,0.043,0.111,0.0155,0.173,0.355,126.675,5,turkish,tr,0.8837409615516663
112368,6NOMa4tPPbfCmGzNLy8u8K,Güney Marlen,Boş Lunapark,Nasıl Düştüm Bu Derde,41,224710,False,0.715,0.414,0,-12.851,0,0.0324,0.0536,4.7e-06,0.197,0.478,90.043,4,turkish,tr,0.9994688630104064
112369,1FAERur0SW0KB38aii9tPF,Nilüfer;Malt,12 Düet,Ara Sıra Bazı Bazı,42,218853,False,0.511,0.894,3,-5.179,0,0.0863,0.0159,0.0,0.331,0.466,88.002,4,turkish,tr,0.993585467338562
112372,5buYtr0iPGkVC45w58Zpfl,110,Sıfır,İstediğin Buysa,41,248667,False,0.587,0.622,4,-6.907,0,0.0263,0.00566,0.196,0.317,0.366,85.986,4,turkish,tr,0.9999701976776124
112375,50K50CRUzz8i6CBy5pWRE7,Sezen Aksu,Bahane,Yanmışım Sönmüşüm Ben,42,280613,False,0.717,0.819,7,-5.786,0,0.0626,0.0558,0.0176,0.352,0.825,125.017,4,turkish,tr,0.8871446847915649
112377,42dmx5VU5Se0SkoDq5vMB0,Sagopa Kajmer,Ahmak Islatan,Bir çok Kez Öldüm,41,242175,False,0.627,0.606,1,-6.583,1,0.0437,0.00933,0.0,0.13,0.504,89.001,4,turkish,tr,1.0000486373901367
112378,12SNxpytVKahQ25nOTpbFX,Jehan Barbur,Kusura Bakmasınlar,Kusura Bakmasınlar,41,247160,False,0.65,0.577,4,-8.728,0,0.0426,0.543,1.23e-06,0.18,0.373,81.986,4,turkish,tr,0.9592028260231018
112379,3MPWFeAd3vI1b0JXoPSeDH,Nalan,Adresi Biliyorsun,Adresi Biliyorsun,41,282333,False,0.785,0.893,9,-6.551,0,0.0732,0.306,2.18e-06,0.173,0.811,105.997,4,turkish,tr,0.9923878908157348
112380,7uLKvHDrpVZ6WdLGJH2dG1,Hayko Cepkin,Sakin Olmam Lazım,Görmüyorsun,41,184853,False,0.525,0.637,7,-7.479,0,0.0293,0.00293,2.45e-05,0.102,0.653,77.493,4,turkish,tr,0.9975133538246156
112381,3d6O6X0g6uLFao75MVby0Q,Ferdi Tayfur,Zengin Olursam,Ayrılacağım,42,232600,False,0.521,0.517,7,-10.936,1,0.277,0.194,0.00392,0.203,0.493,167.563,4,turkish,tr,0.9999814629554749
112382,3qeXSz02VoeNntvBX0Skw6,Zülfü Livaneli,"Bütüneserleri, Vol. 6 (Günlerimiz)",Kardeşin Duymaz,41,219973,False,0.609,0.423,0,-11.647,0,0.0308,0.797,0.00461,0.141,0.39,135.601,4,turkish,tr,0.947618007659912
112384,3GyDOD74sUjRACdCMm7OqS,Ahiyan,SAKLAYANLARDANIM,Kurtulamadım,41,174178,False,0.533,0.418,2,-9.351,0,0.0421,0.0652,0.0414,0.0912,0.262,147.868,4,turkish,tr,0.969365119934082
112385,4ExbXuHC5aS8yM98PeGNpP,Hayki;Hayko Cepkin,OL,Çoban Yıldızı (feat. Hayko Cepkin),41,198803,False,0.791,0.727,6,-6.154,0,0.196,0.181,0.0,0.118,0.719,139.974,4,turkish,tr,0.4030807316303253
112387,1smXC6H0O8po3P4bS7MrgC,İlhan İrem,Dünden Yarına,Konuşamıyorum (Sazlıklardan Havalanan),40,226493,False,0.607,0.536,4,-13.088,0,0.0323,0.162,0.0692,0.0935,0.562,108.427,4,turkish,tr,0.9978399276733398
112389,5S5GrvMjoup87vV4sORTVb,Rana Alagöz;Selçuk Alagöz,Biz Sizin Şarkılarınızla Büyüdük,Her Şey Bitmedi Bitemez,41,184786,False,0.348,0.727,1,-6.782,1,0.38,0.257,0.0,0.162,0.648,185.076,3,turkish,tr,0.7093538641929626
112390,6rDlblA3VRAk1V6RAAFQ5a,Teoman,Rock and Roll,Ruhun Sarışın,41,257105,False,0.684,0.708,2,-4.818,0,0.0476,0.0204,4.08e-05,0.075,0.405,91.98,4,turkish,tr,0.8712878823280334
112391,2FU1YUBRONE4XXTiffe2Bv,Sertab Erener;Öykü Karayel,İyiliğe Ninniler,Benim Annem Güzel Annem,40,145008,False,0.671,0.185,0,-10.555,1,0.0302,0.986,0.0,0.106,0.353,77.943,3,turkish,tr,0.925816535949707
112392,09vAeAkA2wbwJZNSyzse2D,Hidra,Hedefte,Kadınlar,41,190909,False,0.737,0.804,1,-4.378,1,0.0967,0.16,0.0,0.315,0.463,91.978,4,turkish,tr,0.9167495965957642
112393,0WnwDmHrQE4a9sU6jaDj0s,Ferhat Göçer,Bana Aşkı Yaşat,Adını Tek Geçerim,42,183447,False,0.764,0.856,0,-5.956,0,0.0667,0.143,0.0,0.37,0.875,160.921,4,turkish,tr,0.9986039996147156
112395,2rDGftPrTLAsxt67i03HoU,Hidra,Holigan,Ölüme İnat 2,41,181090,True,0.747,0.832,4,-4.54,0,0.0633,0.415,0.0,0.105,0.26,92.009,4,turkish,tr,0.971536099910736
112396,3qL3V1yLXabasgRK9FV1L3,Stabil,Stabil,Ortaya Karışık,43,143333,False,0.693,0.687,9,-6.693,1,0.149,0.506,0.0,0.0735,0.652,90.001,4,turkish,tr,0.9611421823501588
112398,5eI11836uL4Ek3jGS1p50y,Ferhat Tunç,Her Mevsim Bahardır,Sen Ateş Ol Ben Yanayım,42,297746,False,0.735,0.463,5,-9.386,1,0.0332,0.736,0.000148,0.136,0.502,110.085,4,turkish,tr,0.9849941730499268
112399,5wvngasOG8mLVo305CYJWf,Metin Kemal Kahraman,Deniz Koydum Adini,Deniz Koydum Adini,41,362254,False,0.465,0.375,0,-14.046,0,0.0353,0.812,5.85e-06,0.193,0.279,89.974,4,turkish,tr,0.4094165563583374
112403,51qhFS6BXk6tTLVlzBVxWF,Can Bonomo,Aşktan ve Gariplikten,İyi ki Doğdun,41,170786,False,0.637,0.661,2,-5.284,0,0.0388,0.107,0.0,0.0916,0.622,96.042,4,turkish,tr,0.9996155500411988
112405,4lWVd7wbwi9qqMKmW5gLWg,Sagopa Kajmer,Tek,Bir Dizi İz (2021 Tek Edit),41,108000,False,0.736,0.583,1,-12.741,1,0.0761,0.00227,0.0,0.107,0.496,91.011,4,turkish,tr,0.787517786026001
112406,31nBrU6mQUIsTYzPkFpbEA,Çağrı Sinci,Çığ,Kusursuz Gün,41,163000,False,0.743,0.468,10,-9.216,0,0.0814,0.372,0.627,0.187,0.693,89.979,4,turkish,tr,0.9061599969863892
112408,4cAp9fEdhzLVYEgd7MnV1D,Suzan Hacigarip,Şimdi Biraz Uyu,Şimdi Biraz Uyu,42,194538,False,0.705,0.393,0,-15.107,0,0.035,0.295,0.00559,0.354,0.459,129.99,4,turkish,tr,0.9941927790641784
112410,0d553W5BQJ5l9Rk5mh5H6k,Kezzo,Düşündüm,Düşündüm,41,189863,True,0.785,0.667,7,-8.339,1,0.184,0.273,3.66e-06,0.089,0.689,145.926,4,turkish,tr,0.9976886510849
112412,4SBTogXwTxT4Okzrej5PtW,Çilekeş,Y.O.K.,Yetmiyor,40,276080,False,0.472,0.749,1,-6.537,0,0.0304,0.000954,9.72e-06,0.153,0.107,141.986,4,turkish,tr,1.0000137090682983
112413,7tOL8oiMVKiYSzW7gN03Mk,Sezen Aksu;Sertab Erener,Yavrucanım (İyilikle Büyüsün),Yavrucanım - İyilikle Büyüsün,41,227314,False,0.434,0.231,2,-9.807,1,0.0346,0.932,0.0,0.122,0.438,172.961,4,turkish,tr,0.9996605515480042
112414,0EaHW2BpzOP4P06FqUwkqL,İlhan İrem,Dünden Yarına,Yazık Oldu Yarınlara,40,248200,False,0.617,0.555,4,-12.872,0,0.0328,0.332,0.255,0.258,0.691,107.352,4,turkish,tr,0.984920620918274
112416,6vS6aMSpWDGqugmQ2NsE0l,Teoman,Gönülçelen,İstasyon İnsanları,40,252106,False,0.272,0.447,1,-6.761,1,0.0404,0.0121,0.0,0.0751,0.523,60.736,4,turkish,tr,1.0000067949295044
112417,5L5ioPrGoDIW93Ek9VbmnF,Sibel Can,Meşk,Senin İçin,40,203572,False,0.382,0.722,4,-6.605,0,0.141,0.229,0.0,0.108,0.453,168.05,3,turkish,tr,0.9992658495903016
112419,3cyN4BZhcTdZyTMcqaCDb3,Khontkar;Bixi Blake,PLA4: THE VISION,İZMİR CONFIDENTIAL,41,170000,True,0.828,0.598,2,-8.672,1,0.168,0.243,0.000433,0.11,0.644,98.02,4,turkish,tr,0.6908270716667175
112420,4KizzdSdXMao25OVesQmOn,Motive,Makaveli,Ateş Et,41,188074,False,0.496,0.692,8,-5.449,1,0.221,0.0726,1.25e-05,0.0973,0.283,163.073,4,turkish,tr,0.929457187652588
112421,1pnZlxBY7x2o8q7n5du5Dq,No.1,Siyah Bayrak,Kırmızı Bandana,42,219453,True,0.54,0.827,4,-5.426,0,0.0441,0.000627,0.0383,0.161,0.647,91.096,4,turkish,tr,0.9324049353599548
112423,0NL7yybnhCEnTqAZZ28Vkl,Hüsnü Arkan;Feyza Eren,Yalnız Değiliz,Yağmurlar,40,298546,False,0.539,0.393,11,-6.499,0,0.0247,0.814,3.82e-05,0.113,0.235,95.977,4,turkish,tr,0.9755140542984008
112424,21pLiZEjZoxC7xBCgeTxvP,Allame;Ados,Anakronik,Şehir,40,201734,False,0.693,0.817,8,-4.541,0,0.185,0.108,0.0,0.118,0.615,174.008,3,turkish,tr,0.988490879535675
112425,3nUkezJa4NAiyZY1FBgCML,Pamela,Yara,Ağla Halime,40,211477,False,0.652,0.787,1,-5.79,0,0.0355,0.0403,4.59e-05,0.145,0.437,108.009,4,turkish,tr,0.4127469062805176
112426,74pOe1O7dwfQw4i2DyJwP4,Hidra;No.1;Rapozof,Holigan,Ölüm Kalım Günü,41,331636,True,0.744,0.693,9,-9.563,0,0.226,0.674,0.0,0.161,0.64,140.023,4,turkish,tr,0.9973721504211426
112427,59YZK0d2ttqxIKD36PaX3t,Emel Sayın,Türk Film Müzikleri,Bak Yeşil Yeşil,41,242677,False,0.453,0.452,10,-7.806,1,0.0362,0.954,0.00728,0.336,0.44,99.16,4,turkish,tr,0.5612865686416626
112429,6O3FZGHypfvAJNsY12MPAJ,Müzeyyen Senar,Müzeyyen Senar Yayınlanmamış Şarkılar (Altın Arşiv Serisi),Kimseye Etmem Şikayet,40,222106,False,0.257,0.422,5,-4.838,1,0.0311,0.948,0.00821,0.322,0.334,96.078,4,turkish,tr,0.8706294298171997
112430,3aZVPjTCjTqgSqUmstrtBP,No.1,Çiçeklerde Bir Telaş Var (Remix),Çiçeklerde Bir Telaş Var - Remix,41,195356,True,0.551,0.917,7,-6.79,1,0.438,0.0691,0.0,0.157,0.241,172.031,4,turkish,tr,0.956135630607605
112431,2fEGPi5nyFvuD9v2Rck9hK,Stap,Yazı,Nasıl Bilirdiniz,41,252132,True,0.783,0.421,4,-12.303,0,0.343,0.0275,0.0,0.0819,0.477,143.021,4,turkish,tr,0.9998453855514526
112432,4JhcYmk2J6gmykfILxhxKX,Melek Mosso,Parayla Saadet Olmaz,Parayla Saadet Olmaz,41,214598,False,0.645,0.705,5,-6.139,0,0.0551,0.0436,4.44e-06,0.265,0.643,122.058,4,turkish,tr,0.3472429513931274
112433,0JJQnEfqLwr6dEEBLgr8st,Ceg,DMT,Dedemin Anadol'u,41,175243,True,0.752,0.412,8,-8.445,1,0.127,0.494,0.000422,0.113,0.342,153.99,4,turkish,tr,0.1602016985416412
112434,7KDyAlFudPiDprkCFEyra9,Rota,Bir Yalan Söyle Bana,Bir Yalan Söyle Bana,42,198923,False,0.731,0.81,1,-4.739,0,0.0386,0.0048,0.000332,0.0936,0.398,129.993,4,turkish,tr,0.9800692796707152
112435,3dcsMdXSK7hcUDpTOjFpJJ,Deniz Tekin,Hep Oturup Bekledim,Hep Oturup Bekledim,40,266195,False,0.65,0.394,1,-11.404,1,0.0352,0.593,0.00229,0.0907,0.658,93.944,4,turkish,tr,0.8917425274848938
112437,71ejLHLwmZKf0oL9gaRC8h,Pera,En Güzel Mevsimim,Sevemezsin,41,231938,False,0.558,0.554,9,-11.589,0,0.0287,0.0689,0.0,0.223,0.503,144.133,4,turkish,tr,0.8524789810180664
112438,6ndogC1fgl3hSwtRGcqJL2,Motive,Makaveli (Deluxe),Yüksel,41,135011,False,0.741,0.653,11,-7.035,0,0.0451,0.458,0.0,0.119,0.0517,120.093,3,turkish,tr,0.9471529126167296
112439,2UYW5Kooj6jZTwQCoP10nv,Motive,Makaveli (Deluxe),Ateş Et,41,188074,False,0.709,0.701,8,-5.263,1,0.11,0.0727,8.95e-06,0.0953,0.3,163.074,4,turkish,tr,0.929457187652588
112440,5K2ZLj7bSY1PxpOgRgQpFj,Can Bonomo,Ruhum Bela,Bardak Taşıyor,40,176059,False,0.72,0.8,6,-7.299,1,0.137,0.123,7.69e-06,0.0849,0.879,104.011,4,turkish,tr,0.9971283078193665
112441,4fmEPQo97PVjtGMkpuWyJE,Hidra,Hoş Geldin Dünya Senin Evin,Kudurtan Şehir,41,247875,True,0.625,0.73,4,-9.612,0,0.385,0.225,0.0,0.09,0.473,180.01,4,turkish,tr,0.853861391544342
112442,3fGsCkZgaEPWdHLMoNexcA,Kargo;Dilek Türkan,Mazi Kalbimde Bir Yaradır,Mazi Kalbimde Bir Yaradır,41,229455,False,0.547,0.752,6,-3.487,0,0.0298,0.0108,0.0,0.0886,0.635,123.956,4,turkish,tr,0.9385319948196412
112443,2ta23QFnRMP0Bi7n87xGcp,Hidra,Yenilmez,Merhamet,41,140727,True,0.719,0.949,1,-4.882,0,0.0752,0.645,0.0,0.0921,0.915,140.074,4,turkish,tr,0.6552070379257202
112444,1IIRFdnVhwx0VMOZ9cDfkd,Rana Alagöz;Selçuk Alagöz,Biz Sizin Şarkılarınızla Büyüdük,Her Şey Bitmiştir Artık,41,180120,False,0.216,0.663,9,-8.324,0,0.0474,0.64,0.000842,0.227,0.891,199.214,3,turkish,tr,0.9973827004432678
112445,68WxzBjHZ9cUYS0Lb5nJrs,Melike Şahin,Merhem: İlk Konserler (Live),Serim & Hepsi Geçti (Live @ Bostancı Gösteri Merkezi),41,316992,False,0.465,0.465,2,-10.997,0,0.0308,0.0436,0.0,0.577,0.103,134.122,4,turkish,tr,0.9174189567565918
112447,09SsT6U26aWDG3VeiZUA4e,Nazan Öncel,Sokak Kızı,Erkekler De Yanar,40,230320,False,0.683,0.77,6,-6.49,1,0.0246,0.00263,7.03e-06,0.354,0.784,102.732,4,turkish,tr,0.8881282210350037
112450,5NJKTfyxjv4GlDL6kRQ5fg,Gülşen,Of Of,Nazar Değmesin,41,278186,False,0.504,0.504,5,-6.046,0,0.0515,0.324,0.0,0.133,0.468,139.48,4,turkish,tr,0.8730033040046692
112451,1xEpgyKx4ZHtefFAh0SmU5,EDIS,Martılar,Martılar,69,157439,False,0.84,0.611,11,-6.904,0,0.0718,0.0615,0.0,0.131,0.898,122.997,4,turkish,tr,0.9940304756164552
112455,5cZkudJYkjAKcU4Cs0BM6H,Tanju Okan,Bir Zamanlar (Best Of),Dostlarım,40,247560,False,0.328,0.613,2,-6.47,0,0.0335,0.545,0.0,0.377,0.473,99.824,4,turkish,tr,0.9813119173049928
112458,1G7HbXyCWWUc5Yrtj8J4TA,Old G,Yola Çıktık Çoktan,Yaktım,41,163200,False,0.752,0.786,5,-7.913,0,0.045,0.189,0.0,0.157,0.555,125.001,4,turkish,tr,1.0000468492507937
112459,6jYJijKfOeFukSQGxZnxfm,İmpala;Rebossa,LANETİM OL,LANETİM OL,40,148280,True,0.717,0.519,3,-8.684,0,0.0585,0.215,0.000487,0.111,0.131,96.958,4,turkish,tr,0.634867787361145
112460,4GVzBVrDce2kS5TDQBMUJ5,MFÖ,Ele Güne Karşı Yapayalnız,Bu Sabah Yağmur Var İstanbul'da,40,220641,False,0.504,0.245,2,-11.935,1,0.0331,0.706,0.0,0.137,0.266,120.0,4,turkish,tr,0.9949106574058532
112461,3sdqNGRy41hjLgkfX7EYZR,Yonca Evcimik,Abone,Cesaretim Yok,40,287840,False,0.578,0.552,7,-7.319,0,0.0536,0.721,0.0,0.104,0.488,159.701,4,turkish,tr,0.4904864430427551
112462,2ysuWb85yf3N39LRGxwL88,Resit Kemal;Lust,İhanetini Doldurdum,İhanetini Doldurdum,41,136414,False,0.641,0.668,8,-8.574,0,0.0461,0.627,0.0,0.312,0.764,130.016,4,turkish,tr,0.8862481117248535
112463,1QXVekOyWPBUQF7aOh5KT6,Yaşlı Amca,Akşamüstü,Kimsesiz,40,266807,False,0.512,0.564,7,-6.674,0,0.0256,0.223,0.0808,0.113,0.419,94.924,4,turkish,tr,0.5326748490333557
112464,6TaQbV1VqH1QUsgq6apGB3,Gülşen,Erkeksen,Gözü Karalım,41,325666,False,0.489,0.57,10,-9.705,0,0.0806,0.336,0.0,0.0589,0.573,141.894,4,turkish,tr,0.9912744760513306
112466,4C5LpqteACiMS5AEed75wE,Emir Can İğrek,Ağır Roman,Kır Düğünü,41,226285,False,0.441,0.552,2,-8.159,0,0.0278,0.0711,2.16e-05,0.357,0.484,139.959,4,turkish,tr,0.9061962962150574
112467,1YB89znSaRUUd5u7Z6PZ1F,Vio;Tepki;Patron,"Yanyol, Vol. 1",Her Gece,40,186246,True,0.742,0.753,10,-5.804,0,0.0524,0.0359,1.43e-05,0.14,0.683,158.045,4,turkish,tr,0.7765435576438904
112471,3TN0Q7BZYADUmqzj9upqQl,Aspova,Öpünce geçer mi,Öpünce geçer mi,40,189103,False,0.665,0.488,9,-9.709,0,0.0624,0.444,0.0,0.137,0.518,95.005,4,turkish,tr,0.9993187189102172
112472,5rJxR79Sthj9fhJZSNossM,Hayki,ICONIQUE,Hangisi Doğru,40,182303,True,0.751,0.731,6,-6.601,0,0.341,0.152,0.0,0.202,0.491,139.841,4,turkish,tr,0.9425448179244996
112475,0qjNiWY8m32di3CxubFmHH,Teoman,O,Sus Konuşma,40,275826,False,0.591,0.665,9,-9.241,0,0.0295,0.00342,0.00338,0.105,0.678,142.09,4,turkish,tr,0.9971321821212769
112476,5E0Rk6dIfej6CzPN8yuH7f,Levent Yüksel,Med Cezir,Kadınım,40,271699,False,0.625,0.32,0,-15.046,0,0.0308,0.433,1.81e-05,0.117,0.305,101.865,4,turkish,tr,0.8884493708610535
112477,08xNKSu5opbDcUN9f136f5,Ali Katı,iyiden iyiye,iyiden iyiye,41,153290,False,0.871,0.62,8,-6.619,0,0.0765,0.163,1.65e-05,0.153,0.802,98.02,4,turkish,tr,0.9997184872627258
112479,5hdip1meqoJHgZAahYcvGD,Sezen Aksu,Kendimce,Kendimce,41,210156,False,0.776,0.513,0,-6.596,1,0.0358,0.405,0.0,0.34,0.903,127.989,4,turkish,tr,0.6201276183128357
112480,7Lh5iVEyV0LJfQjhll5wLF,Arda Gezer;Şehinşah;SALİ,Episode 2,Nefret,40,202000,True,0.702,0.641,8,-7.488,0,0.142,0.293,0.0,0.0624,0.374,119.962,4,turkish,tr,0.3929563164710998
112482,4aXvTeaE2kLuF4yz22VT3w,Şekersiz,Birini Bul Sakın Üşüme,Birini Bul Sakın Üşüme,40,213658,False,0.67,0.401,1,-16.401,0,0.0789,0.256,0.00013,0.0921,0.531,81.976,4,turkish,tr,0.9677157998085022
112484,5QDT9tNIvFqmw1SEv7qhAd,Şekersiz,Peki Yasemin,Birini Bul Sakın Üşüme,40,213658,False,0.67,0.401,1,-16.401,0,0.0789,0.256,0.00013,0.0921,0.531,81.976,4,turkish,tr,0.9677157998085022
112486,3x4CJOkuWUq7jqjsMqbc7D,Revart,nereye giderdim,nereye giderdim,41,176598,False,0.644,0.787,8,-5.881,1,0.0828,0.27,0.0,0.0663,0.64,172.092,4,turkish,tr,0.992995023727417
112488,61jF8YOnSMJL1C7ll6EOdW,No.1,Sen Kötü Bir Rüyasın,Harikalar Diyarında,41,267216,True,0.669,0.564,11,-7.395,0,0.0506,0.00152,7.31e-06,0.471,0.0801,101.241,4,turkish,tr,0.9741432070732116
112489,7sXZJsHoJ1f4kaUrDlJhci,Leman Sam,İlla,İlla,39,304266,False,0.522,0.628,8,-4.769,1,0.0309,0.646,0.0,0.323,0.39,121.769,4,turkish,tr,0.9057159423828124
112490,7glq8W06XgN56OSvDRitjw,No.1,Beklerken Durakta,Beklerken Durakta,41,237296,True,0.695,0.892,9,-5.126,0,0.0641,0.00774,2.27e-05,0.318,0.519,115.36,4,turkish,tr,0.9099993109703064
112491,3G2W7Kn7H2gTathzp9d1F6,Ceg,DMT,Uyuşana Dek,41,155706,True,0.669,0.537,2,-7.059,1,0.0862,0.222,0.0287,0.402,0.387,190.079,4,turkish,tr,0.2929324209690094
112493,3ftvlnoUtxkgiFjJHsAhES,Eskitilmiş Yaz,Korkuyu Al İçimden,Korkuyu Al İçimden,40,269250,False,0.604,0.528,8,-10.274,0,0.029,0.0738,0.0179,0.225,0.651,90.971,4,turkish,tr,0.9795352220535278
112494,1TQf1cQLGtWl5vO1ob2zE7,Sezen Aksu,Git,Değer mi?,41,295920,False,0.527,0.858,6,-7.387,0,0.117,0.17,1.15e-06,0.292,0.683,126.634,4,turkish,tr,1.0000498294830322
112496,3qCSAe5ZUIfeUeuDs3Z0XH,Şebnem Ferah,Can Kırıkları,Okyanus,40,275760,False,0.551,0.892,2,-2.48,1,0.081,0.0516,0.0,0.115,0.358,139.91,4,turkish,tr,0.3133976757526397
112497,3gtZKfWzdUf4WBdum7IUfb,Dolunay Obruk,Yalnızca,Aşık Olmak İstemem,41,252012,False,0.742,0.389,5,-11.862,0,0.0287,0.395,0.0,0.357,0.538,109.964,4,turkish,tr,0.9831038117408752
112498,08s1q5FYAlHnLdadK0Cspk,Teoman,Gönülçelen,Zamparanın Ölümü (İkinci Ve Son Bölüm),40,301000,False,0.774,0.745,8,-6.335,1,0.0382,0.0127,4.11e-05,0.327,0.567,100.464,4,turkish,tr,0.9943236112594604
112499,0Ti1Lm3mwR2kwl8o2pVnRd,Linet,"Ahmet Selçuk İlkan Unutulmayan Şarkılar, Vol. 1 (40 Yıl, 40 Ses, 40 Nefes)",Hatıram Olsun,40,339187,False,0.535,0.755,1,-5.221,0,0.0662,0.314,0.0,0.217,0.519,94.88,4,turkish,tr,0.6004971861839294
112500,6vEL7E8TGzrxuxbrgdlkLL,Tarkan,Ölürüm Sana,Şımarık,66,235218,False,0.775,0.818,7,-8.687,1,0.164,0.0518,0.0,0.114,0.826,97.06,3,turkish,tr,0.9683274626731871
112501,7LFIhRcOJ6UR5Q0gNWhgkO,Feride Hilal Akın;Hakan Tunçbilek,Gizli Aşk,Gizli Aşk,53,178285,False,0.473,0.71,6,-5.395,0,0.0325,0.181,0.0,0.47,0.178,140.211,4,turkish,tr,0.9359210729599
112503,0detIQ549lMtKf3D4uu4qW,Cem Tuncer,Aşk Laftan Anlamaz (Orijinal Dizi Müzikleri),Aşk Laftan Anlamaz,31,115170,False,0.421,0.443,2,-11.094,0,0.0287,0.00858,0.894,0.0959,0.301,179.943,3,turkish,tr,0.7500229477882385
112507,5FTmcMXpsCrkynecM4iyzT,Yedinci Ev,İçine Düştüm,Eylül,40,250865,False,0.426,0.48,4,-8.88,0,0.0329,0.0452,0.146,0.0894,0.282,53.363,4,turkish,tr,1.0000498294830322
112508,08isVfPzPF8eYPj5iiS7wQ,Pinhani,Kediköy,Dur Söyleme,40,198391,False,0.522,0.676,6,-8.117,0,0.0279,0.0121,0.00209,0.114,0.245,102.069,4,turkish,tr,0.9913355708122252
112509,4mX9RPpbVHd1j5GI5eLk0s,Tekir,Kaybım Var (Akustik),Kaybım Var - Akustik,41,179347,False,0.633,0.471,11,-11.547,0,0.0405,0.673,0.0,0.152,0.358,92.003,4,turkish,tr,0.6282254457473755
